Runs	UMAP1	UMAP2	CellType	NumofReads
SRR5353377	-1.25877092606514	-2.03088052844612	HSC	32556
SRR5353378	2.7421749400428	-1.93112941360084	HSC	7234
SRR5353379	2.97565539353401	-0.18847270583717	HSC	36120
SRR5353380	1.92235366427213	-2.07645936584083	HSC	13892
SRR5353381	3.10379745238334	-1.65323336696235	HSC	7358
SRR5353382	-0.322326643533406	-2.80518175935356	HSC	17630
SRR5353383	2.90685923569709	-2.23701431130974	HSC	11228
SRR5353384	-2.97938678986519	0.949987453464587	HSC	76198
SRR5353385	2.53896536105186	-2.49965696310608	HSC	23750
SRR5353386	2.06662184172183	-1.6471686539611	HSC	23968
SRR5353387	2.0630400756827	-2.17921565746872	HSC	9242
SRR5353388	0.834207193785014	-2.85565766965954	HSC	53518
SRR5353389	-2.8003654313752	1.23668174171837	HSC	25782
SRR5353390	-1.00491212136239	0.228032154087146	HSC	20056
SRR5353391	2.62104638093025	-2.3835556832513	HSC	15818
SRR5353392	0.813267247610392	-1.44687076186744	HSC	22212
SRR5353393	2.87607421153099	-1.98920144414512	HSC	95848
SRR5353394	1.97896876544565	-1.95164771651832	HSC	155324
SRR5353395	2.25738935344726	-2.42538677429763	HSC	81460
SRR5353396	3.03690971606285	-2.53953703021614	HSC	23432
SRR5353397	0.954438464575114	-1.41645510768501	HSC	13066
SRR5353398	-3.01718757874459	0.746153873447498	HSC	23492
SRR5353399	-0.877596361703572	1.2790866317788	HSC	4360
SRR5353400	-2.9902453256318	1.03486112976464	HSC	34890
SRR5353401	2.52502025836021	-2.3844308731517	HSC	12040
SRR5353402	3.14824785464317	-1.91717751597969	HSC	13018
SRR5353403	1.40133424275428	-2.76314112817852	HSC	23544
SRR5353404	1.72385405176193	-2.15954046225158	HSC	4066
SRR5353405	-0.00769279725044747	-0.455824571605603	HSC	4428
SRR5353407	2.6065194176963	-2.09321023797599	HSC	79106
SRR5353408	-2.75265596634835	1.5773716392556	HSC	23082
SRR5353409	-2.71584985978097	1.30947856331261	HSC	61536
SRR5353410	-2.62699077851265	0.51923255348595	HSC	11418
SRR5353412	-1.87912987000435	1.77717737579735	HSC	16258
SRR5353413	-1.67545030838936	2.06021408462914	HSC	13190
SRR5353414	2.43634869330436	-2.03252889489738	HSC	10116
SRR5353415	2.55597163908988	-2.1327606317958	HSC	11080
SRR5353416	3.30875887148887	-2.45433186268417	HSC	32856
SRR5353417	-2.2177147699067	1.83270029449852	HSC	42352
SRR5353418	-2.33467720276803	1.64448313141259	HSC	32626
SRR5353419	1.41943867676765	-1.99047281121818	HSC	21502
SRR5353420	1.92197647862941	-2.57464562630264	HSC	14374
SRR5353422	1.39259036057502	-2.56436760624854	HSC	41880
SRR5353423	2.65361942523033	-2.26352311944572	HSC	25978
SRR5353424	1.08433433049232	-2.33788143372146	HSC	18318
SRR5353425	2.27311562173873	-2.24327947473137	HSC	29394
SRR5353426	2.09265397661239	-2.55061655765382	HSC	6650
SRR5353427	-2.8273281884858	0.893471282962878	HSC	16400
SRR5353429	2.015401637972	-1.81905271386711	HSC	13596
SRR5353430	1.91635184907228	-2.38517928397266	HSC	25000
SRR5353431	3.19191529028923	-1.80380763387291	HSC	13614
SRR5353432	1.62940360777885	-2.11616419529525	HSC	29798
SRR5353433	2.22020086818248	0.062540096286853	HSC	6336
SRR5353434	2.42370642893821	-2.20280917262642	HSC	38878
SRR5353435	2.27797673814804	-2.10719527577964	HSC	20454
SRR5353436	2.56287951939613	-1.79338677501289	HSC	5308
SRR5353437	-1.08666179902047	0.269267362598498	HSC	21346
SRR5353438	2.85629774802238	-1.96338011598198	HSC	10118
SRR5353439	2.47290291064292	-2.84736287867634	HSC	27120
SRR5353440	2.65032048695594	0.893493217472156	HSC	27080
SRR5353441	-2.79773519761055	0.643339914325793	HSC	69626
SRR5353442	2.84609086983711	-2.45089431380836	HSC	28112
SRR5353444	2.38933770530731	-2.69988424604742	HSC	14780
SRR5353445	2.52418925040275	-2.11010386323539	HSC	14248
SRR5353446	-2.40682695633858	1.54287866974266	HSC	184176
SRR5353447	1.684775935345	-2.43657203292457	HSC	22558
SRR5353448	2.63216968052894	-1.78487737750618	HSC	6590
SRR5353449	-2.18847511536568	1.65978245163353	HSC	40268
SRR5353450	1.81723293834239	-1.83828063582985	HSC	7328
SRR5353451	-2.30726335770577	1.43401388550194	HSC	31068
SRR5353452	-1.19505546814888	0.719477933887561	HSC	53122
SRR5353453	-1.31516502625435	0.928319734577258	HSC	25624
SRR5353454	1.89753760569602	-2.36815355991928	HSC	25756
SRR5353455	2.32790441983253	-2.39415607130138	HSC	9472
SRR5353456	-2.93254612214058	0.784825128559192	HSC	15402
SRR5353457	2.43109600418121	-2.71021669631807	HSC	22060
SRR5353458	2.1356343197158	-2.53661600029079	HSC	14002
SRR5353459	3.05213536494285	-2.0112804350814	HSC	5660
SRR5353460	-1.28653357750863	-1.4734655199012	HSC	80514
SRR5353461	3.11084987395317	-1.90513368224708	HSC	9312
SRR5353463	2.09328919821292	-2.15087287401764	HSC	27884
SRR5353464	2.80276210778266	-2.87133129214851	HSC	39670
SRR5353465	-1.24085758454293	0.128843111042102	HSC	22890
SRR5353466	-0.61599229104012	2.51930479431542	HSC	19182
SRR5353467	2.46157272332221	-2.0894642648658	HSC	11632
SRR5353468	2.82718928330451	-2.40205143665878	HSC	31622
SRR5353470	2.2204502242139	-2.08603932237236	HSC	284844
SRR5353471	2.34329740875274	-2.36965602910129	HSC	13086
SRR5353472	-0.804662211007772	2.34100727463158	HSC	11948
SRR5353473	-0.829829199380574	2.15925602341088	HSC	21448
SRR5353474	2.52006377451927	-1.04923470592109	HSC	12960
SRR5353475	-0.997232182092366	2.48762564087303	HSC	21928
SRR5353476	-1.08779500252694	2.32796768570336	HSC	12714
SRR5353477	-0.796829683847127	1.32070402527245	HSC	8672
SRR5353478	-1.21462558037728	1.66220383072289	HSC	90968
SRR5353479	2.94168545477897	-1.87313743209449	HSC	3784
SRR5353480	0.606160299711528	-1.70710732316581	HSC	25916
SRR5353481	-0.762155993051229	1.2363334121743	HSC	22464
SRR5353482	2.08705099099189	-2.01893325423805	HSC	3262
SRR5353484	3.2309792208007	-1.45246704196541	HSC	16064
SRR5353490	2.50213177674324	-2.34947173571197	HSC	9936
SRR5353494	2.66515250676185	-2.08356453752128	HSC	9726
SRR5353497	3.29346813433677	-1.12201567267982	HSC	21772
SRR5353498	2.6292519139579	0.467908424381335	HSC	42952
SRR5353499	2.59569926732093	-2.60434083448706	HSC	14722
SRR5353500	1.97904077344448	-2.41175121342746	HSC	13968
SRR5353502	2.71690274947196	-2.80941437458603	HSC	17260
SRR5353503	-1.17046926743477	1.07806329155358	HSC	90974
SRR5353504	0.800971524648967	-1.89222152804939	HSC	6036
SRR5353505	3.00784219973594	0.174547475818713	HSC	10514
SRR5353506	2.82456578486473	-0.206670957561414	HSC	6096
SRR5353507	2.81985046141654	-2.00174404954521	HSC	16486
SRR5353509	2.53688039057762	-0.691368657108228	HSC	46338
SRR5353510	2.41863311999351	-2.1811224398574	HSC	14210
SRR5353511	0.375976459913554	0.414847892765124	HSC	18328
SRR5353512	2.84878041022331	-2.24336101388542	HSC	22132
SRR5353513	1.68184177749664	-1.86091132735817	HSC	4142
SRR5353514	2.9740634130767	-0.939795094486157	HSC	11650
SRR5353515	2.34079392426521	-2.33260424708931	HSC	11130
SRR5353516	-1.15742586380929	1.54399923706444	HSC	51720
SRR5353517	0.0496457981398724	2.13965086365135	HSC	28060
SRR5353518	2.86839117281944	0.1531727733651	HSC	4256
SRR5353519	-0.753877384729085	0.326327127460559	HSC	17720
SRR5353521	2.36975149982482	-1.25081463431923	HSC	12672
SRR5353522	-2.57816646820992	0.0287151756325561	HSC	50108
SRR5353524	2.55955524914772	0.0314763011971313	HSC	18892
SRR5353525	-1.0543253255555	0.615856212619861	HSC	34232
SRR5353526	2.17301845722705	-1.92808105325309	HSC	20200
SRR5353527	3.1458517479232	-0.465781646724622	HSC	17888
SRR5353528	2.04244424202353	-2.32164709543792	HSC	44822
SRR5353529	2.3867629038623	0.81194643402489	HSC	19928
SRR5353530	2.46412079208404	-0.462743955608289	HSC	3836
SRR5353531	2.23160997205287	-0.445933538432996	HSC	20082
SRR5353532	2.34089346402198	-2.26019619679062	HSC	4862
SRR5353533	-1.79967473275155	0.418077749256213	HSC	161956
SRR5353534	-0.70573781258553	2.35169033432396	HSC	5910
SRR5353535	3.02644051783592	-0.958677607532422	HSC	25178
SRR5353536	-1.29306314713448	0.438703817371448	HSC	9418
SRR5353538	2.65353234284431	-2.19232686137764	HSC	23790
SRR5353539	2.69463326209098	-0.940149384494702	HSC	69298
SRR5353540	0.923216001921	-0.507529693599622	HSC	47676
SRR5353541	2.46945823901206	0.656773609165271	HSC	52094
SRR5353542	3.16893734210044	-1.89011164283363	HSC	8440
SRR5353543	2.9966658520034	-2.29679079627601	HSC	25632
SRR5353544	2.87805529110939	-2.22389187192527	HSC	3362
SRR5353545	1.85937461429149	-1.86523719405739	HSC	10534
SRR5353546	2.9546799229911	-1.95949556207267	HSC	7100
SRR5353547	2.870497064524	-2.52345071261732	HSC	6224
SRR5353548	-0.739275677270589	0.849105876926501	HSC	4324
SRR5353549	2.00999663569838	-2.29605336761085	HSC	3620
SRR5353550	2.708247916632	0.488729995731433	HSC	54684
SRR5353551	2.69677294962913	-2.06455590104667	HSC	14286
SRR5353552	-0.851740582055745	0.405618947986682	HSC	56174
SRR5353553	2.5038962232402	-1.58565135573951	HSC	73490
SRR5353554	3.12503375285179	-1.95926954125969	HSC	7842
SRR5353555	1.9318742769292	-1.63313462113945	HSC	11528
SRR5353556	3.03081001513511	-1.81338872289268	HSC	8288
SRR5353557	2.36861293190032	-2.36685100471584	HSC	20126
SRR5353558	3.3225433992675	-1.75355817651359	HSC	14108
SRR5353559	2.35910894148857	-1.0147605714759	HSC	26076
SRR5353560	2.09429346942216	-0.779030638690869	HSC	18978
SRR5353561	2.99493666165382	-1.67149444198219	HSC	124734
SRR5353562	1.57221074574501	-1.97703118896095	HSC	28980
SRR5353563	2.64647032492668	-1.61387588357536	HSC	36868
SRR5353564	3.4314860271743	-2.1463498351535	HSC	34584
SRR5353565	2.61978866332084	-1.68690474605171	HSC	377270
SRR5353566	3.29671861403495	-0.924914198871533	HSC	21414
SRR5353567	2.84196658604652	-0.423388200755994	HSC	148232
SRR5353568	2.94714106791526	-1.64118822192756	HSC	12744
SRR5353570	-1.02894900567025	1.48117784881981	HSC	27554
SRR5353571	2.39715118878395	-2.26923160528747	HSC	12428
SRR5353572	2.03582899630875	-1.31966038322059	HSC	30786
SRR5353574	-0.390569193429647	1.2266807975808	HSC	26766
SRR5353577	2.71587540381462	-1.8102026758155	HSC	8112
SRR5353578	2.86909271948844	-2.1357833621463	HSC	9134
SRR5353579	2.58185185664207	0.692519468311389	HSC	28084
SRR5353580	2.44371201270133	-1.74438734626381	HSC	11542
SRR5353585	3.12953378432304	-1.27234705066292	HSC	8016
SRR5353586	-0.415294392175374	0.270542186740955	HSC	8692
SRR5353591	1.3431543874076	1.98910383606346	HSC	13416
SRR5353592	1.44254811280281	-1.43512423610298	HSC	13462
SRR5353593	2.09716410362035	-2.22349997138588	HSC	53352
SRR5353594	2.80136026614219	-1.36471279239265	HSC	10004
SRR5353595	2.58036805861503	0.534600776676257	HSC	13426
SRR5353596	2.61661340468437	-1.97320236539451	HSC	57180
SRR5353597	2.40247111194641	-1.49773712730018	HSC	45466
SRR5353598	2.85944046252281	-2.26897047733871	HSC	14940
SRR5353599	3.43965114825279	-1.57003994559852	HSC	6324
SRR5353600	2.27700837128669	0.487465900425037	HSC	3696
SRR5353601	2.77746816151649	-0.338020997997205	HSC	23000
SRR5353602	3.06601764433891	-1.02687426185219	HSC	51598
SRR5353603	2.9072744416526	-0.901419478412549	HSC	35032
SRR5353604	2.44069899790794	-0.510076957698743	HSC	11518
SRR5353605	1.89513091915161	-1.32196171855537	HSC	20424
SRR5353607	-0.151320679254232	1.11052922630699	HSC	8762
SRR5353608	2.95571382515937	-0.998439270015637	HSC	23168
SRR5353609	2.43839441412002	0.913369459156116	HSC	13516
SRR5353610	3.14481391184837	-1.43606682395546	HSC	11492
SRR5353611	2.01410892219156	-1.81578679656593	HSC	10260
SRR5353613	2.339261578255	-1.98002238845436	HSC	8360
SRR5353614	3.24497641795188	-1.54585166549293	HSC	9300
